test;algorithm;less;my_compare;slow_compare;sorted;stable;compare_count
test/number_pyramid_500000.in;merge_3_sort;5151.2;9600.8;41142.6;1.0;1.0;2769510.0
test/number_pyramid_500000.in;merge_4a_sort;4664.2;7918.6;34882.4;1.0;1.0;2319392.0
test/number_pyramid_500000.in;merge_4b_sort;5180.0;11014.2;45828.4;1.0;1.0;3192080.0
test/number_pyramid_500000.in;merge_sort_parallel_a_16c;1823.0;3258.6;9112.8;1.0;1.0;2409664.0
test/number_pyramid_500000.in;merge_sort_parallel_a_1c;5448.2;10668.4;35694.6;1.0;1.0;2409664.0
test/number_pyramid_500000.in;merge_sort_parallel_a_20c;2627.0;3201.0;8311.2;1.0;1.0;2409664.0
test/number_pyramid_500000.in;merge_sort_parallel_a_2c;5468.6;9570.6;26244.4;1.0;1.0;2409664.0
test/number_pyramid_500000.in;merge_sort_parallel_a_4c;4214.2;6638.4;18538.0;1.0;1.0;2409664.0
test/number_pyramid_500000.in;merge_sort_parallel_a_8c;2442.0;4249.0;12389.2;1.0;1.0;2409664.0
test/number_pyramid_500000.in;merge_sort_parallel_b_16c;678.4;1025.2;2734.8;1.0;1.0;869036.0
test/number_pyramid_500000.in;merge_sort_parallel_b_1c;2374.6;4266.8;13561.6;1.0;1.0;869036.0
test/number_pyramid_500000.in;merge_sort_parallel_b_20c;537.0;656.8;2063.8;1.0;1.0;869036.0
test/number_pyramid_500000.in;merge_sort_parallel_b_2c;2475.8;3888.6;10757.2;1.0;1.0;869036.0
test/number_pyramid_500000.in;merge_sort_parallel_b_4c;1651.6;2488.0;7165.6;1.0;1.0;869036.0
test/number_pyramid_500000.in;merge_sort_parallel_b_8c;986.0;1475.0;4144.6;1.0;1.0;869036.0
test/number_pyramid_500000.in;std::sort;4617.2;4812.0;68047.4;1.0;0.0;5651225.0
test/number_pyramid_500000.in;std::stable_sort;3466.8;4196.0;35236.0;1.0;1.0;2504174.0
test/number_pyramid_500000.in;timsort;146.8;686.6;3210.2;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_a_16c;324.2;839.4;3645.4;1.0;1.0;499968.0
test/number_pyramid_500000.in;timsort_parallel_a_1c;127.0;687.2;3213.2;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_a_20c;702.6;1358.4;4479.4;1.0;1.0;499960.0
test/number_pyramid_500000.in;timsort_parallel_a_2c;318.2;1337.2;5885.0;1.0;1.0;499996.0
test/number_pyramid_500000.in;timsort_parallel_a_4c;240.2;1042.6;4604.8;1.0;1.0;499992.0
test/number_pyramid_500000.in;timsort_parallel_a_8c;256.8;896.0;3972.8;1.0;1.0;499984.0
test/number_pyramid_500000.in;timsort_parallel_b_16c;332.0;788.4;3572.2;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_b_1c;155.6;689.8;3190.6;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_b_20c;227.6;920.2;4042.6;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_b_2c;157.2;693.0;3197.4;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_b_4c;165.8;693.4;3211.2;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_parallel_b_8c;169.0;873.2;3819.0;1.0;1.0;249999.0
test/number_pyramid_500000.in;timsort_rev;170.4;687.0;3309.8;1.0;1.0;249999.0
test/number_pyramid_5000000.in;gfx::timsort;1820.2;6848.4;33005.6;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;it_merge_2_sort;1308.8;6850.6;31948.0;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;it_merge_2_sort_rev;1365.2;1266.8;33093.4;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;it_merge_3_sort;1334.8;6848.0;32225.4;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;it_merge_4a_sort;1477.2;6851.6;31971.2;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;it_merge_4b_sort;1381.6;6848.0;32195.0;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;merge_2_sort;76457.6;120357.6;435621.2;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_3_sort;59247.2;114130.4;487275.0;1.0;1.0;33010694.0
test/number_pyramid_5000000.in;merge_4a_sort;54525.6;96985.8;412026.6;1.0;1.0;26971296.0
test/number_pyramid_5000000.in;merge_4b_sort;61310.0;130805.4;552230.8;1.0;1.0;38148736.0
test/number_pyramid_5000000.in;merge_sort_parallel_a_16c;19572.6;33249.4;95649.4;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_sort_parallel_a_1c;70046.4;132218.6;429494.2;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_sort_parallel_a_20c;19021.6;29535.0;86456.0;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_sort_parallel_a_2c;67996.6;106486.6;267279.6;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_sort_parallel_a_4c;46965.2;75990.8;197911.8;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_sort_parallel_a_8c;29360.2;51965.4;134028.2;1.0;1.0;27822224.0
test/number_pyramid_5000000.in;merge_sort_parallel_b_16c;5927.0;8436.6;22355.6;1.0;1.0;7706198.0
test/number_pyramid_5000000.in;merge_sort_parallel_b_1c;26636.4;44703.4;130417.8;1.0;1.0;7706198.0
test/number_pyramid_5000000.in;merge_sort_parallel_b_20c;4642.0;7110.8;18232.0;1.0;1.0;7706198.0
test/number_pyramid_5000000.in;merge_sort_parallel_b_2c;30498.8;43039.4;95517.6;1.0;1.0;7706198.0
test/number_pyramid_5000000.in;merge_sort_parallel_b_4c;21235.6;30138.8;72655.2;1.0;1.0;7706198.0
test/number_pyramid_5000000.in;merge_sort_parallel_b_8c;11332.6;15959.0;40037.0;1.0;1.0;7706198.0
test/number_pyramid_5000000.in;std::sort;51303.8;54855.8;849339.4;1.0;0.0;71633001.0
test/number_pyramid_5000000.in;std::stable_sort;38486.0;46488.4;397034.0;1.0;1.0;28341936.0
test/number_pyramid_5000000.in;timsort;1391.6;6849.8;32052.6;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_a_16c;1848.2;7728.2;35965.6;1.0;1.0;4999968.0
test/number_pyramid_5000000.in;timsort_parallel_a_1c;1310.4;6845.2;32048.0;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_a_20c;2751.6;9105.2;36576.8;1.0;1.0;4999960.0
test/number_pyramid_5000000.in;timsort_parallel_a_2c;2611.8;13239.2;60082.8;1.0;1.0;4999996.0
test/number_pyramid_5000000.in;timsort_parallel_a_4c;1987.4;11166.4;46855.0;1.0;1.0;4999992.0
test/number_pyramid_5000000.in;timsort_parallel_a_8c;1750.4;8513.0;41308.4;1.0;1.0;4999984.0
test/number_pyramid_5000000.in;timsort_parallel_b_16c;1318.8;6933.2;32238.0;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_b_1c;1299.8;6848.8;32102.2;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_b_20c;2018.4;6951.0;32137.8;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_b_2c;1369.8;6900.8;31984.4;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_b_4c;1360.8;6904.2;31864.2;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_parallel_b_8c;1306.8;7951.6;32093.8;1.0;1.0;2499999.0
test/number_pyramid_5000000.in;timsort_rev;1347.6;6845.6;33030.2;1.0;1.0;2499999.0
test/number_pyramid_50000000.in;gfx::timsort;19716.0;68670.6;333752.4;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;it_merge_2_sort;15796.0;68674.4;324389.2;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;it_merge_2_sort_rev;14829.2;14753.6;333988.0;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;it_merge_3_sort;14714.0;68635.8;325146.4;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;it_merge_4a_sort;15153.6;68670.0;326606.6;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;it_merge_4b_sort;14772.4;68676.4;325901.8;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;merge_2_sort;905684.0;1462497.2;5089600.2;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_3_sort;721679.4;1358851.2;5662339.0;1.0;1.0;382451446.0
test/number_pyramid_50000000.in;merge_4a_sort;617833.2;1121496.6;4844491.2;1.0;1.0;322004672.0
test/number_pyramid_50000000.in;merge_4b_sort;659854.6;1504832.6;6388285.8;1.0;1.0;446638496.0
test/number_pyramid_50000000.in;merge_sort_parallel_a_16c;174445.8;302574.0;840518.0;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_sort_parallel_a_1c;732708.6;1470568.0;4810660.0;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_sort_parallel_a_20c;166258.4;265930.4;789790.8;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_sort_parallel_a_2c;529949.2;892724.4;2631851.2;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_sort_parallel_a_4c;383432.4;702773.2;1914852.4;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_sort_parallel_a_8c;251625.6;438922.4;1295646.2;1.0;1.0;322486144.0
test/number_pyramid_50000000.in;merge_sort_parallel_b_16c;44505.2;66837.8;155417.6;1.0;1.0;83122447.0
test/number_pyramid_50000000.in;merge_sort_parallel_b_1c;261647.2;445645.6;1346410.6;1.0;1.0;83122447.0
test/number_pyramid_50000000.in;merge_sort_parallel_b_20c;39024.0;54604.6;128000.6;1.0;1.0;83122447.0
test/number_pyramid_50000000.in;merge_sort_parallel_b_2c;207061.2;296850.8;741420.6;1.0;1.0;83122447.0
test/number_pyramid_50000000.in;merge_sort_parallel_b_4c;140293.0;189978.2;492324.4;1.0;1.0;83122447.0
test/number_pyramid_50000000.in;merge_sort_parallel_b_8c;80254.6;113694.8;290625.8;1.0;1.0;83122447.0
test/number_pyramid_50000000.in;std::sort;590141.8;620616.0;9767309.0;1.0;0.0;828777669.0
test/number_pyramid_50000000.in;std::stable_sort;589947.4;673178.2;4724830.4;1.0;1.0;321195454.0
test/number_pyramid_50000000.in;timsort;14860.2;68756.6;322708.0;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_a_16c;20652.0;76796.4;359164.6;1.0;1.0;49999968.0
test/number_pyramid_50000000.in;timsort_parallel_a_1c;14790.2;68692.0;323985.4;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_a_20c;22356.2;77214.6;358898.4;1.0;1.0;49999960.0
test/number_pyramid_50000000.in;timsort_parallel_a_2c;29186.2;124841.2;541105.8;1.0;1.0;49999996.0
test/number_pyramid_50000000.in;timsort_parallel_a_4c;23125.0;98318.4;448953.0;1.0;1.0;49999992.0
test/number_pyramid_50000000.in;timsort_parallel_a_8c;21112.2;84331.8;385233.2;1.0;1.0;49999984.0
test/number_pyramid_50000000.in;timsort_parallel_b_16c;18653.0;68745.4;324390.8;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_b_1c;14950.6;68629.6;325172.2;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_b_20c;20030.0;68755.2;325740.0;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_b_2c;14998.6;68640.2;328085.4;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_b_4c;14927.2;68684.0;324630.2;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_parallel_b_8c;14898.2;68767.0;334055.6;1.0;1.0;24999999.0
test/number_pyramid_50000000.in;timsort_rev;15125.6;68940.4;332734.0;1.0;1.0;24999999.0
test/number_reverse_50000.in;gfx::timsort;74.8;193.8;675.8;1.0;1.0;49999.0
test/number_reverse_50000.in;it_merge_2_sort;76.8;171.8;759.8;1.0;1.0;49999.0
test/number_reverse_50000.in;it_merge_2_sort_rev;65.4;43.0;676.8;1.0;1.0;49999.0
test/number_reverse_50000.in;it_merge_3_sort;54.2;147.2;650.0;1.0;1.0;49999.0
test/number_reverse_50000.in;it_merge_4a_sort;69.2;147.4;647.0;1.0;1.0;49999.0
test/number_reverse_50000.in;it_merge_4b_sort;61.4;147.4;652.0;1.0;1.0;49999.0
test/number_reverse_50000.in;merge_2_sort;1766.4;2169.8;7598.4;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_3_sort;1584.0;2347.8;8182.6;1.0;1.0;533357.0
test/number_reverse_50000.in;merge_4a_sort;1321.0;1826.4;6765.8;1.0;1.0;440096.0
test/number_reverse_50000.in;merge_4b_sort;1394.2;2552.6;8557.6;1.0;1.0;590864.0
test/number_reverse_50000.in;merge_sort_parallel_a_16c;1204.8;1407.2;4352.0;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_sort_parallel_a_1c;1879.6;2303.2;7655.0;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_sort_parallel_a_20c;1870.6;1389.4;4113.6;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_sort_parallel_a_2c;2030.2;2474.6;7046.6;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_sort_parallel_a_4c;1833.0;2256.8;4905.4;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_sort_parallel_a_8c;1159.2;1384.0;4175.4;1.0;1.0;462192.0
test/number_reverse_50000.in;merge_sort_parallel_b_16c;1732.4;1801.4;2797.0;1.0;1.0;223750.0
test/number_reverse_50000.in;merge_sort_parallel_b_1c;1770.4;1737.4;4558.6;1.0;1.0;223750.0
test/number_reverse_50000.in;merge_sort_parallel_b_20c;1119.0;998.2;2184.0;1.0;1.0;223750.0
test/number_reverse_50000.in;merge_sort_parallel_b_2c;1239.8;1146.6;2475.4;1.0;1.0;223750.0
test/number_reverse_50000.in;merge_sort_parallel_b_4c;1097.2;1073.2;2364.8;1.0;1.0;223750.0
test/number_reverse_50000.in;merge_sort_parallel_b_8c;1155.6;1084.0;2139.4;1.0;1.0;223750.0
test/number_reverse_50000.in;std::sort;608.4;614.0;8581.2;1.0;0.0;708202.0
test/number_reverse_50000.in;std::stable_sort;741.4;740.0;5205.2;1.0;1.0;356520.0
test/number_reverse_50000.in;timsort;45.4;147.0;648.4;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_a_16c;279.0;275.8;887.2;1.0;1.0;102154.0
test/number_reverse_50000.in;timsort_parallel_a_1c;45.8;148.2;658.0;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_a_20c;313.0;273.8;883.2;1.0;1.0;102154.0
test/number_reverse_50000.in;timsort_parallel_a_2c;166.2;307.0;1298.4;1.0;1.0;100202.0
test/number_reverse_50000.in;timsort_parallel_a_4c;288.0;320.4;1146.2;1.0;1.0;100606.0
test/number_reverse_50000.in;timsort_parallel_a_8c;264.8;312.4;1042.8;1.0;1.0;101406.0
test/number_reverse_50000.in;timsort_parallel_b_16c;108.8;287.6;1213.2;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_b_1c;64.8;149.6;654.4;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_b_20c;104.0;296.4;1215.6;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_b_2c;95.6;277.0;1204.8;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_b_4c;97.2;288.0;1203.0;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_parallel_b_8c;100.2;291.4;1212.6;1.0;1.0;49999.0
test/number_reverse_50000.in;timsort_rev;49.2;146.6;674.4;1.0;1.0;49999.0
test/number_reverse_500000.in;gfx::timsort;609.8;1949.8;6790.8;1.0;1.0;499999.0
test/number_reverse_500000.in;it_merge_2_sort;580.8;1582.0;6725.8;1.0;1.0;499999.0
test/number_reverse_500000.in;it_merge_2_sort_rev;456.2;440.4;6778.4;1.0;1.0;499999.0
test/number_reverse_500000.in;it_merge_3_sort;482.0;1495.0;6511.2;1.0;1.0;499999.0
test/number_reverse_500000.in;it_merge_4a_sort;501.4;1496.6;6485.0;1.0;1.0;499999.0
test/number_reverse_500000.in;it_merge_4b_sort;530.2;1493.4;6476.0;1.0;1.0;499999.0
test/number_reverse_500000.in;merge_2_sort;20009.4;26129.2;90750.0;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_3_sort;17700.0;27877.2;97387.6;1.0;1.0;6399382.0
test/number_reverse_500000.in;merge_4a_sort;17511.6;24177.8;88034.0;1.0;1.0;5494432.0
test/number_reverse_500000.in;merge_4b_sort;18648.0;31443.0;108687.6;1.0;1.0;7253040.0
test/number_reverse_500000.in;merge_sort_parallel_a_16c;4610.2;5972.0;18210.4;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_sort_parallel_a_1c;20184.6;26209.0;89554.8;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_sort_parallel_a_20c;4020.4;4942.0;16210.0;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_sort_parallel_a_2c;16554.6;19286.6;51698.6;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_sort_parallel_a_4c;11179.0;13345.0;37866.2;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_sort_parallel_a_8c;7114.6;9029.0;27861.6;1.0;1.0;5496784.0
test/number_reverse_500000.in;merge_sort_parallel_b_16c;4387.4;4479.8;6971.8;1.0;1.0;2311536.0
test/number_reverse_500000.in;merge_sort_parallel_b_1c;18081.4;18111.6;47480.6;1.0;1.0;2311536.0
test/number_reverse_500000.in;merge_sort_parallel_b_20c;3268.2;3357.2;5491.4;1.0;1.0;2311536.0
test/number_reverse_500000.in;merge_sort_parallel_b_2c;10751.8;11318.8;25512.0;1.0;1.0;2311536.0
test/number_reverse_500000.in;merge_sort_parallel_b_4c;9505.0;10044.0;21707.4;1.0;1.0;2311536.0
test/number_reverse_500000.in;merge_sort_parallel_b_8c;5826.6;5463.4;12127.4;1.0;1.0;2311536.0
test/number_reverse_500000.in;std::sort;6478.2;6871.0;102425.8;1.0;0.0;8565546.0
test/number_reverse_500000.in;std::stable_sort;8694.8;8850.0;62818.0;1.0;1.0;4390876.0
test/number_reverse_500000.in;timsort;466.0;1492.0;6569.2;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_a_16c;2187.2;2864.0;8495.6;1.0;1.0;1004070.0
test/number_reverse_500000.in;timsort_parallel_a_1c;548.8;1493.6;6618.2;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_a_20c;2158.8;2925.4;8470.8;1.0;1.0;1005160.0
test/number_reverse_500000.in;timsort_parallel_a_2c;1191.0;3072.6;12149.2;1.0;1.0;1000274.0
test/number_reverse_500000.in;timsort_parallel_a_4c;1715.0;2948.8;10121.6;1.0;1.0;1000822.0
test/number_reverse_500000.in;timsort_parallel_a_8c;1825.8;2912.8;9079.0;1.0;1.0;1001910.0
test/number_reverse_500000.in;timsort_parallel_b_16c;588.2;1514.0;6590.4;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_b_1c;491.8;1496.6;6515.4;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_b_20c;845.2;1519.2;6573.4;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_b_2c;535.6;1501.0;6549.0;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_b_4c;577.2;1503.2;6567.2;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_parallel_b_8c;491.4;1510.2;6563.6;1.0;1.0;499999.0
test/number_reverse_500000.in;timsort_rev;479.6;1493.2;6767.2;1.0;1.0;499999.0
test/number_reverse_5000000.in;gfx::timsort;6062.0;19573.6;68018.0;1.0;1.0;4999999.0
test/number_reverse_5000000.in;it_merge_2_sort;5045.6;15070.6;65128.0;1.0;1.0;4999999.0
test/number_reverse_5000000.in;it_merge_2_sort_rev;4616.8;4565.0;67899.2;1.0;1.0;4999999.0
test/number_reverse_5000000.in;it_merge_3_sort;4873.4;15023.6;65006.2;1.0;1.0;4999999.0
test/number_reverse_5000000.in;it_merge_4a_sort;5058.0;15050.8;65055.8;1.0;1.0;4999999.0
test/number_reverse_5000000.in;it_merge_4b_sort;4984.0;15046.8;65006.2;1.0;1.0;4999999.0
test/number_reverse_5000000.in;merge_2_sort;202478.4;283108.8;990231.6;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_3_sort;200889.6;329121.2;1129581.6;1.0;1.0;74589384.0
test/number_reverse_5000000.in;merge_4a_sort;165814.0;256506.2;949605.8;1.0;1.0;61916672.0
test/number_reverse_5000000.in;merge_4b_sort;183121.8;354529.2;1214543.2;1.0;1.0;84438240.0
test/number_reverse_5000000.in;merge_sort_parallel_a_16c;49827.8;67262.4;200377.0;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_sort_parallel_a_1c;211406.4;294157.2;975731.8;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_sort_parallel_a_20c;45905.0;59119.4;176823.4;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_sort_parallel_a_2c;160647.0;207299.0;565475.4;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_sort_parallel_a_4c;111280.0;148299.4;425770.4;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_sort_parallel_a_8c;75896.4;100528.4;294432.8;1.0;1.0;61913344.0
test/number_reverse_5000000.in;merge_sort_parallel_b_16c;46459.4;43767.0;75562.0;1.0;1.0;21447498.0
test/number_reverse_5000000.in;merge_sort_parallel_b_1c;186379.2;195926.2;446459.0;1.0;1.0;21447498.0
test/number_reverse_5000000.in;merge_sort_parallel_b_20c;37367.2;37127.0;64345.6;1.0;1.0;21447498.0
test/number_reverse_5000000.in;merge_sort_parallel_b_2c;142157.4;148835.2;274551.4;1.0;1.0;21447498.0
test/number_reverse_5000000.in;merge_sort_parallel_b_4c;96209.6;108596.0;208909.6;1.0;1.0;21447498.0
test/number_reverse_5000000.in;merge_sort_parallel_b_8c;64706.2;68791.6;132100.6;1.0;1.0;21447498.0
test/number_reverse_5000000.in;std::sort;80384.0;85105.0;1264566.4;1.0;0.0;106048586.0
test/number_reverse_5000000.in;std::stable_sort;101058.6;103317.2;739381.4;1.0;1.0;51907596.0
test/number_reverse_5000000.in;timsort;5043.2;14984.8;65386.4;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_a_16c;26639.6;33468.4;90055.8;1.0;1.0;10002525.0
test/number_reverse_5000000.in;timsort_parallel_a_1c;5035.6;14982.4;65798.8;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_a_20c;30699.4;34236.0;89538.6;1.0;1.0;10003203.0
test/number_reverse_5000000.in;timsort_parallel_a_2c;11789.0;31959.2;120744.6;1.0;1.0;10000171.0
test/number_reverse_5000000.in;timsort_parallel_a_4c;18583.2;30094.8;102514.8;1.0;1.0;10000513.0
test/number_reverse_5000000.in;timsort_parallel_a_8c;18368.0;30776.6;93010.0;1.0;1.0;10001189.0
test/number_reverse_5000000.in;timsort_parallel_b_16c;5175.0;15180.4;65190.2;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_b_1c;5010.0;15028.0;65107.8;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_b_20c;7328.8;15225.0;65394.8;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_b_2c;5020.0;15117.2;65203.8;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_b_4c;5062.0;15082.6;65228.8;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_parallel_b_8c;5121.4;15213.4;65294.6;1.0;1.0;4999999.0
test/number_reverse_5000000.in;timsort_rev;4743.0;14967.2;67808.6;1.0;1.0;4999999.0
test/number_reverse_50000000.in;gfx::timsort;72460.4;208175.4;697122.2;1.0;1.0;49999999.0
test/number_reverse_50000000.in;it_merge_2_sort;61296.8;162908.8;667539.0;1.0;1.0;49999999.0
test/number_reverse_50000000.in;it_merge_2_sort_rev;58351.0;58811.2;695780.2;1.0;1.0;49999999.0
test/number_reverse_50000000.in;it_merge_3_sort;60999.8;162750.0;668053.8;1.0;1.0;49999999.0
test/number_reverse_50000000.in;it_merge_4a_sort;61277.2;162829.2;668684.2;1.0;1.0;49999999.0
test/number_reverse_50000000.in;it_merge_4b_sort;61271.8;162992.6;668396.6;1.0;1.0;49999999.0
test/number_reverse_50000000.in;merge_2_sort;2561267.6;3474275.2;11622769.8;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_3_sort;2368925.6;3894029.8;13069778.6;1.0;1.0;851096871.0
test/number_reverse_50000000.in;merge_4a_sort;1825624.2;2973541.0;10689520.6;1.0;1.0;689753728.0
test/number_reverse_50000000.in;merge_4b_sort;2027673.2;4179245.8;13895898.8;1.0;1.0;966087872.0
test/number_reverse_50000000.in;merge_sort_parallel_a_16c;457397.0;601970.6;1836112.0;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_sort_parallel_a_1c;2394101.6;3308586.0;11292207.2;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_sort_parallel_a_20c;402327.2;548698.2;1658376.2;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_sort_parallel_a_2c;1480427.0;1962615.4;6058447.0;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_sort_parallel_a_4c;1071949.6;1417820.8;4271916.8;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_sort_parallel_a_8c;672765.0;932743.6;2760394.6;1.0;1.0;710490048.0
test/number_reverse_50000000.in;merge_sort_parallel_b_16c;403910.6;384089.6;649869.0;1.0;1.0;224834115.0
test/number_reverse_50000000.in;merge_sort_parallel_b_1c;2087969.4;2137740.0;4914279.2;1.0;1.0;224834115.0
test/number_reverse_50000000.in;merge_sort_parallel_b_20c;373185.4;348309.4;549109.4;1.0;1.0;224834115.0
test/number_reverse_50000000.in;merge_sort_parallel_b_2c;1298697.6;1333438.2;2702576.0;1.0;1.0;224834115.0
test/number_reverse_50000000.in;merge_sort_parallel_b_4c;936467.4;990867.2;1935663.4;1.0;1.0;224834115.0
test/number_reverse_50000000.in;merge_sort_parallel_b_8c;581378.2;625812.2;1111680.2;1.0;1.0;224834115.0
test/number_reverse_50000000.in;std::sort;928905.2;975603.6;14319862.6;1.0;0.0;1208388618.0
test/number_reverse_50000000.in;std::stable_sort;1353317.0;1363459.8;8938132.0;1.0;1.0;604307798.0
test/number_reverse_50000000.in;timsort;61157.8;161100.6;670300.0;1.0;1.0;49999999.0
test/number_reverse_50000000.in;timsort_parallel_a_16c;269671.2;394244.2;961778.2;1.0;1.0;100003200.0
test/number_reverse_50000000.in;timsort_parallel_a_1c;61218.8;161525.0;675939.4;1.0;1.0;49999999.0
test/number_reverse_50000000.in;timsort_parallel_a_20c;277043.6;384213.8;943023.4;1.0;1.0;100004039.0
test/number_reverse_50000000.in;timsort_parallel_a_2c;161157.8;340333.6;1125581.4;1.0;1.0;100000216.0
test/number_reverse_50000000.in;timsort_parallel_a_4c;217917.2;363876.2;1029176.4;1.0;1.0;100000648.0
test/number_reverse_50000000.in;timsort_parallel_a_8c;231496.8;358528.0;966873.0;1.0;1.0;100001504.0
test/number_reverse_50000000.in;timsort_parallel_b_16c;61417.8;162875.6;667787.0;1.0;1.0;49999999.0
test/number_reverse_50000000.in;timsort_parallel_b_1c;61166.2;162518.2;667950.0;1.0;1.0;49999999.0
test/number_reverse_50000000.in;timsort_parallel_b_20c;61661.6;162998.4;668538.8;1.0;1.0;49999999.0
